User ID,Asset ID,Category,Trigger,Timestamp
3054,261,Feedback,Used An Asset,2023-08-10 09:14:58.436515
3034,163,Engagement,"Used, No Feedback",2023-08-10 09:26:57.436515
3127,209,Engagement,New Assets Added,2023-08-10 09:30:00.436515
3015,284,Onboarding,Signup-Login,2023-08-10 09:13:53.436515
3250,239,Feedback,Negative Feedback Given,2023-08-10 09:25:46.436515
3001,133,Feedback,Used New Asset,2023-08-10 09:26:05.436515
3257,21,Onboarding,Signup-Login,2023-08-10 09:28:44.436515
3074,272,Feedback,Negative Feedback Given,2023-08-10 09:25:55.436515
3135,215,Feedback,Used An Asset,2023-08-10 09:14:51.436515
3286,295,Onboarding,Signup-Login,2023-08-10 09:21:02.436515
3134,194,Onboarding,Signup-Login,2023-08-10 09:27:56.436515
3242,207,Feedback,Used An Asset,2023-08-10 09:28:42.436515
3084,234,Feedback,Used New Asset,2023-08-10 09:29:43.436515
3029,280,Feedback,Frequent Portal Usage,2023-08-10 09:26:05.436515
3200,44,Onboarding,Signup-Login,2023-08-10 09:25:34.436515
3256,223,Feedback,"New Asset, No Feedback",2023-08-10 09:22:13.436515
3083,85,Onboarding,Signup-Login,2023-08-10 09:19:19.436515
3232,173,Onboarding,Signup-Login,2023-08-10 09:15:39.436515
3092,293,Feedback,"New Asset, No Feedback",2023-08-10 09:26:47.436515
3027,148,Onboarding,Signup-Login,2023-08-10 09:30:30.436515
3221,273,Engagement,"Used, No Feedback",2023-08-10 09:30:56.436515
3083,113,Feedback,"New Asset, No Feedback",2023-08-10 09:14:36.436515
3109,190,Feedback,Frequent Portal Usage,2023-08-10 09:15:20.436515
3254,195,Engagement,Long User Inactivity,2023-08-10 09:21:09.436515
3277,239,Feedback,Used An Asset,2023-08-10 09:14:07.436515
3228,183,Engagement,"Used, Not Rated",2023-08-10 09:13:47.436515
3123,214,Onboarding,Signup-Login,2023-08-10 09:22:12.436515
3197,137,Feedback,Used New Asset,2023-08-10 09:12:50.436515
3141,2,Feedback,Frequent Portal Usage,2023-08-10 09:16:49.436515
3060,36,Engagement,New Assets Added,2023-08-10 09:25:52.436515
3174,64,Feedback,Frequent Portal Usage,2023-08-10 09:23:55.436515
3094,33,Feedback,Frequent Portal Usage,2023-08-10 09:28:42.436515
3248,256,Feedback,Negative Feedback Given,2023-08-10 09:16:28.436515
3178,93,Engagement,"Used, Not Rated",2023-08-10 09:19:47.436515
3296,120,Feedback,Negative Feedback Given,2023-08-10 09:29:24.436515
3271,110,Feedback,Used An Asset,2023-08-10 09:13:06.436515
3217,19,Onboarding,Signup-Login,2023-08-10 09:22:11.436515
3087,272,Onboarding,Signup-Login,2023-08-10 09:28:50.436515
3029,154,Feedback,Used An Asset,2023-08-10 09:18:21.436515
3107,52,Onboarding,Signup-Login,2023-08-10 09:20:35.436515
3137,109,Onboarding,Signup-Login,2023-08-10 09:20:56.436515
3160,42,Engagement,Long User Inactivity,2023-08-10 09:18:11.436515
3266,305,Engagement,"Used, Not Rated",2023-08-10 09:26:20.436515
3207,232,Feedback,Used New Asset,2023-08-10 09:24:35.436515
3186,211,Feedback,Used An Asset,2023-08-10 09:15:40.436515
3106,185,Engagement,"Used, No Feedback",2023-08-10 09:19:11.436515
3164,63,Onboarding,Signup-Login,2023-08-10 09:20:22.436515
3241,242,Onboarding,Signup-Login,2023-08-10 09:18:04.436515
3154,244,Onboarding,Signup-Login,2023-08-10 09:15:20.436515
3277,100,Onboarding,Signup-Login,2023-08-10 09:18:36.436515
3112,132,Onboarding,Signup-Login,2023-08-10 09:30:37.436515
3226,28,Feedback,Used An Asset,2023-08-10 09:23:56.437515
3246,58,Feedback,Used New Asset,2023-08-10 09:32:11.437515
3089,274,Engagement,Long User Inactivity,2023-08-10 09:26:29.437515
3258,202,Onboarding,Signup-Login,2023-08-10 09:25:06.437515
3290,228,Feedback,"New Asset, No Feedback",2023-08-10 09:19:53.437515
3297,180,Engagement,"Used, Not Rated",2023-08-10 09:25:27.437515
3264,293,Onboarding,Signup-Login,2023-08-10 09:28:49.437515
3076,56,Engagement,"Used, Not Rated",2023-08-10 09:29:55.437515
3074,299,Onboarding,Signup-Login,2023-08-10 09:30:38.437515
3068,138,Engagement,Long User Inactivity,2023-08-10 09:18:48.437515
3064,60,Onboarding,Signup-Login,2023-08-10 09:23:40.437515
3200,241,Feedback,"New Asset, No Feedback",2023-08-10 09:14:22.437515
3019,182,Engagement,Near Top Contributor,2023-08-10 09:20:10.437515
3235,297,Feedback,Negative Feedback Given,2023-08-10 09:27:17.437515
3022,173,Feedback,Used An Asset,2023-08-10 09:26:18.437515
3129,126,Onboarding,Signup-Login,2023-08-10 09:30:58.437515
3118,269,Engagement,Long User Inactivity,2023-08-10 09:19:13.437515
3111,269,Feedback,Negative Feedback Given,2023-08-10 09:17:21.437515
3226,239,Onboarding,Signup-Login,2023-08-10 09:29:46.437515
3284,71,Engagement,Long User Inactivity,2023-08-10 09:21:29.437515
3098,87,Engagement,New Assets Added,2023-08-10 09:21:37.437515
3223,156,Feedback,Frequent Portal Usage,2023-08-10 09:28:35.437515
3140,32,Engagement,Long User Inactivity,2023-08-10 09:32:28.437515
3093,199,Feedback,Used New Asset,2023-08-10 09:18:05.437515
3015,307,Feedback,Used An Asset,2023-08-10 09:15:00.437515
3230,5,Engagement,"Used, Not Rated",2023-08-10 09:30:17.437515
3048,49,Engagement,Near Top Contributor,2023-08-10 09:15:38.437515
3192,248,Engagement,Near Top Contributor,2023-08-10 09:30:29.437515
3177,267,Feedback,Used New Asset,2023-08-10 09:30:38.437515
3005,85,Onboarding,Signup-Login,2023-08-10 09:24:19.437515
3165,289,Onboarding,Signup-Login,2023-08-10 09:29:42.437515
3250,120,Onboarding,Signup-Login,2023-08-10 09:20:52.437515
3120,220,Onboarding,Signup-Login,2023-08-10 09:18:42.437515
3221,286,Onboarding,Signup-Login,2023-08-10 09:14:08.437515
3264,207,Feedback,Used New Asset,2023-08-10 09:12:41.437515
3268,152,Onboarding,Signup-Login,2023-08-10 09:20:33.437515
3199,278,Engagement,"Used, Not Rated",2023-08-10 09:30:02.437515
3006,181,Engagement,"Used, No Feedback",2023-08-10 09:23:11.437515
3090,41,Feedback,"New Asset, No Feedback",2023-08-10 09:21:39.437515
3245,106,Onboarding,Signup-Login,2023-08-10 09:19:39.437515
3254,39,Feedback,Negative Feedback Given,2023-08-10 09:26:01.437515
3189,289,Onboarding,Signup-Login,2023-08-10 09:23:40.437515
3031,75,Engagement,Near Top Contributor,2023-08-10 09:22:32.437515
3160,108,Engagement,"Used, Not Rated",2023-08-10 09:27:38.437515
3100,282,Feedback,Used An Asset,2023-08-10 09:20:07.437515
3059,206,Feedback,Used An Asset,2023-08-10 09:23:55.437515
3267,151,Engagement,New Assets Added,2023-08-10 09:29:34.437515
3109,266,Onboarding,Signup-Login,2023-08-10 09:15:41.437515
3195,192,Feedback,Negative Feedback Given,2023-08-10 09:20:13.437515
3027,61,Onboarding,Signup-Login,2023-08-10 09:15:09.437515
3260,302,Feedback,Used New Asset,2023-08-10 09:14:21.437515
3164,4,Feedback,Used An Asset,2023-08-10 09:15:46.437515
3032,89,Feedback,"New Asset, No Feedback",2023-08-10 09:22:15.437515
3213,235,Feedback,"New Asset, No Feedback",2023-08-10 09:29:08.437515
3043,20,Feedback,Used New Asset,2023-08-10 09:19:03.437515
3000,277,Engagement,New Assets Added,2023-08-10 09:31:28.437515
3068,272,Engagement,New Assets Added,2023-08-10 09:25:42.437515
3249,285,Onboarding,Signup-Login,2023-08-10 09:17:48.437515
3088,100,Onboarding,Signup-Login,2023-08-10 09:21:44.437515
3004,219,Engagement,Near Top Contributor,2023-08-10 09:13:05.437515
3196,58,Feedback,Used An Asset,2023-08-10 09:19:59.437515
3244,204,Engagement,Near Top Contributor,2023-08-10 09:21:19.437515
3229,145,Onboarding,Signup-Login,2023-08-10 09:24:53.437515
3211,214,Feedback,Frequent Portal Usage,2023-08-10 09:17:53.437515
3296,100,Onboarding,Signup-Login,2023-08-10 09:26:11.437515
3117,278,Onboarding,Signup-Login,2023-08-10 09:16:40.437515
3237,163,Engagement,Long User Inactivity,2023-08-10 09:23:48.437515
3053,113,Engagement,"Used, Not Rated",2023-08-10 09:32:12.437515
3287,292,Feedback,Negative Feedback Given,2023-08-10 09:23:17.437515
3138,112,Engagement,New Assets Added,2023-08-10 09:21:35.437515
3124,74,Engagement,New Assets Added,2023-08-10 09:26:04.437515
3188,100,Feedback,Frequent Portal Usage,2023-08-10 09:31:13.437515
3137,4,Engagement,New Assets Added,2023-08-10 09:16:28.437515
3251,300,Engagement,New Assets Added,2023-08-10 09:22:04.438515
3098,240,Feedback,Frequent Portal Usage,2023-08-10 09:17:03.438515
3076,165,Onboarding,Signup-Login,2023-08-10 09:31:54.438515
3111,209,Onboarding,Signup-Login,2023-08-10 09:18:49.438515
3127,172,Onboarding,Signup-Login,2023-08-10 09:17:48.438515
3169,209,Onboarding,Signup-Login,2023-08-10 09:14:41.438515
3050,308,Onboarding,Signup-Login,2023-08-10 09:29:34.438515
3216,134,Feedback,Negative Feedback Given,2023-08-10 09:23:24.438515
3144,48,Onboarding,Signup-Login,2023-08-10 09:13:33.438515
3245,261,Feedback,Negative Feedback Given,2023-08-10 09:17:09.438515
3277,78,Engagement,New Assets Added,2023-08-10 09:24:32.438515
3016,92,Onboarding,Signup-Login,2023-08-10 09:13:26.438515
3082,245,Feedback,Used New Asset,2023-08-10 09:16:52.438515
3198,45,Onboarding,Signup-Login,2023-08-10 09:27:11.438515
3114,81,Feedback,"New Asset, No Feedback",2023-08-10 09:26:38.438515
3194,200,Feedback,"New Asset, No Feedback",2023-08-10 09:23:33.438515
3197,202,Onboarding,Signup-Login,2023-08-10 09:31:48.438515
3229,140,Onboarding,Signup-Login,2023-08-10 09:26:39.438515
3110,77,Engagement,"Used, No Feedback",2023-08-10 09:21:13.438515
3269,47,Onboarding,Signup-Login,2023-08-10 09:27:39.438515
3278,243,Feedback,Frequent Portal Usage,2023-08-10 09:25:17.438515
3061,125,Feedback,"New Asset, No Feedback",2023-08-10 09:16:51.438515
3210,3,Onboarding,Signup-Login,2023-08-10 09:28:36.438515
3008,136,Feedback,Used An Asset,2023-08-10 09:16:42.438515
3198,291,Onboarding,Signup-Login,2023-08-10 09:17:38.438515
3069,23,Feedback,Used New Asset,2023-08-10 09:28:20.438515
3208,271,Onboarding,Signup-Login,2023-08-10 09:18:30.438515
3238,298,Feedback,Negative Feedback Given,2023-08-10 09:13:25.438515
3128,144,Onboarding,Signup-Login,2023-08-10 09:19:28.438515
3102,111,Onboarding,Signup-Login,2023-08-10 09:23:57.438515
3082,56,Feedback,Frequent Portal Usage,2023-08-10 09:31:32.438515
3238,239,Engagement,"Used, No Feedback",2023-08-10 09:21:13.438515
3167,197,Engagement,"Used, No Feedback",2023-08-10 09:31:41.438515
3156,98,Onboarding,Signup-Login,2023-08-10 09:27:02.438515
3070,14,Feedback,Used An Asset,2023-08-10 09:31:14.438515
3274,96,Engagement,"Used, Not Rated",2023-08-10 09:14:26.438515
3182,160,Onboarding,Signup-Login,2023-08-10 09:26:38.438515
3207,121,Onboarding,Signup-Login,2023-08-10 09:14:14.438515
3155,112,Engagement,Near Top Contributor,2023-08-10 09:30:32.438515
3124,296,Feedback,Frequent Portal Usage,2023-08-10 09:13:55.438515
3169,3,Engagement,"Used, Not Rated",2023-08-10 09:27:59.438515
3197,258,Engagement,Near Top Contributor,2023-08-10 09:16:57.438515
3053,145,Engagement,"Used, Not Rated",2023-08-10 09:26:37.438515
3043,131,Engagement,"Used, No Feedback",2023-08-10 09:16:22.438515
3123,273,Feedback,Frequent Portal Usage,2023-08-10 09:18:25.438515
3245,38,Onboarding,Signup-Login,2023-08-10 09:32:01.438515
3148,273,Onboarding,Signup-Login,2023-08-10 09:25:14.438515
3176,252,Engagement,New Assets Added,2023-08-10 09:26:55.438515
3116,216,Onboarding,Signup-Login,2023-08-10 09:12:28.438515
3024,8,Engagement,"Used, No Feedback",2023-08-10 09:28:34.438515
3099,170,Engagement,"Used, No Feedback",2023-08-10 09:26:37.438515
3143,105,Engagement,New Assets Added,2023-08-10 09:28:25.438515
3092,200,Onboarding,Signup-Login,2023-08-10 09:13:27.438515
3197,29,Feedback,Used An Asset,2023-08-10 09:22:22.438515
3243,105,Onboarding,Signup-Login,2023-08-10 09:14:42.438515
3128,275,Onboarding,Signup-Login,2023-08-10 09:12:48.438515
3243,48,Onboarding,Signup-Login,2023-08-10 09:26:09.438515
3169,252,Engagement,Near Top Contributor,2023-08-10 09:29:48.438515
3046,49,Engagement,Long User Inactivity,2023-08-10 09:17:54.438515
3120,96,Engagement,"Used, Not Rated",2023-08-10 09:18:05.438515
3157,109,Feedback,Used New Asset,2023-08-10 09:32:26.438515
3112,5,Engagement,"Used, Not Rated",2023-08-10 09:19:23.438515
3007,278,Engagement,"Used, No Feedback",2023-08-10 09:30:28.438515
3245,44,Onboarding,Signup-Login,2023-08-10 09:18:04.438515
3116,39,Engagement,Near Top Contributor,2023-08-10 09:29:21.438515
3158,205,Onboarding,Signup-Login,2023-08-10 09:13:48.438515
3034,8,Feedback,Frequent Portal Usage,2023-08-10 09:26:04.438515
3199,57,Feedback,Used An Asset,2023-08-10 09:28:27.438515
3273,58,Feedback,Used An Asset,2023-08-10 09:16:42.438515
3117,276,Engagement,Long User Inactivity,2023-08-10 09:18:45.438515
3104,232,Feedback,Used An Asset,2023-08-10 09:29:32.438515
3176,85,Engagement,"Used, Not Rated",2023-08-10 09:22:38.438515
3047,103,Onboarding,Signup-Login,2023-08-10 09:19:20.438515
3228,183,Feedback,Negative Feedback Given,2023-08-10 09:12:54.439515
3258,146,Onboarding,Signup-Login,2023-08-10 09:17:43.439515
3274,139,Feedback,Negative Feedback Given,2023-08-10 09:32:10.439515
3070,174,Onboarding,Signup-Login,2023-08-10 09:14:45.439515
3229,44,Onboarding,Signup-Login,2023-08-10 09:30:04.439515
3284,72,Onboarding,Signup-Login,2023-08-10 09:21:21.439515
3297,144,Onboarding,Signup-Login,2023-08-10 09:19:46.439515
3268,82,Onboarding,Signup-Login,2023-08-10 09:19:04.439515
3124,232,Onboarding,Signup-Login,2023-08-10 09:30:46.439515
3029,81,Feedback,Frequent Portal Usage,2023-08-10 09:29:01.439515
3148,163,Engagement,Long User Inactivity,2023-08-10 09:15:59.439515
3135,147,Feedback,Used An Asset,2023-08-10 09:21:08.439515
3256,52,Engagement,"Used, No Feedback",2023-08-10 09:14:11.439515
3135,122,Onboarding,Signup-Login,2023-08-10 09:13:11.439515
3180,130,Onboarding,Signup-Login,2023-08-10 09:30:18.439515
3074,241,Onboarding,Signup-Login,2023-08-10 09:26:30.439515
3163,59,Engagement,Near Top Contributor,2023-08-10 09:29:43.439515
3102,43,Engagement,"Used, Not Rated",2023-08-10 09:23:29.439515
3045,246,Feedback,"New Asset, No Feedback",2023-08-10 09:19:53.439515
3282,175,Feedback,"New Asset, No Feedback",2023-08-10 09:15:48.439515
3085,214,Onboarding,Signup-Login,2023-08-10 09:15:46.439515
3004,79,Onboarding,Signup-Login,2023-08-10 09:18:29.439515
3050,111,Feedback,Used New Asset,2023-08-10 09:21:30.439515
3115,42,Onboarding,Signup-Login,2023-08-10 09:19:02.439515
3161,163,Engagement,"Used, Not Rated",2023-08-10 09:14:41.439515
3182,281,Feedback,Negative Feedback Given,2023-08-10 09:26:37.439515
3165,175,Engagement,"Used, No Feedback",2023-08-10 09:18:16.439515
3110,140,Feedback,Frequent Portal Usage,2023-08-10 09:12:33.439515
3045,216,Onboarding,Signup-Login,2023-08-10 09:25:32.439515
3219,38,Onboarding,Signup-Login,2023-08-10 09:18:28.439515
3231,67,Feedback,"New Asset, No Feedback",2023-08-10 09:23:20.439515
3293,129,Feedback,Used An Asset,2023-08-10 09:23:58.439515
3049,231,Feedback,Used An Asset,2023-08-10 09:16:54.439515
3112,71,Feedback,Used New Asset,2023-08-10 09:18:08.439515
3147,78,Feedback,Negative Feedback Given,2023-08-10 09:26:00.439515
3056,212,Onboarding,Signup-Login,2023-08-10 09:17:18.439515
3157,17,Engagement,Near Top Contributor,2023-08-10 09:25:22.439515
3168,216,Engagement,New Assets Added,2023-08-10 09:13:53.439515
3184,70,Engagement,New Assets Added,2023-08-10 09:32:21.439515
3019,32,Feedback,Negative Feedback Given,2023-08-10 09:21:36.439515
3169,61,Engagement,Near Top Contributor,2023-08-10 09:30:45.439515
3275,127,Onboarding,Signup-Login,2023-08-10 09:25:46.439515
3288,294,Feedback,Used New Asset,2023-08-10 09:17:11.439515
3019,59,Feedback,Used New Asset,2023-08-10 09:16:50.439515
3283,183,Onboarding,Signup-Login,2023-08-10 09:13:28.439515
3048,226,Engagement,New Assets Added,2023-08-10 09:31:12.439515
3187,218,Onboarding,Signup-Login,2023-08-10 09:15:20.439515
3240,287,Engagement,"Used, Not Rated",2023-08-10 09:28:05.439515
3024,309,Feedback,Used New Asset,2023-08-10 09:25:25.439515
3035,226,Feedback,Frequent Portal Usage,2023-08-10 09:18:29.439515
3205,288,Feedback,"New Asset, No Feedback",2023-08-10 09:21:31.439515
3053,63,Engagement,Near Top Contributor,2023-08-10 09:22:43.439515
3096,18,Feedback,Negative Feedback Given,2023-08-10 09:13:02.439515
3268,276,Engagement,"Used, No Feedback",2023-08-10 09:27:37.439515
3122,281,Engagement,Near Top Contributor,2023-08-10 09:14:28.439515
3118,251,Feedback,"New Asset, No Feedback",2023-08-10 09:30:13.439515
3023,208,Onboarding,Signup-Login,2023-08-10 09:31:55.439515
3027,110,Engagement,"Used, Not Rated",2023-08-10 09:12:30.439515
3113,160,Onboarding,Signup-Login,2023-08-10 09:18:45.439515
3002,238,Engagement,Long User Inactivity,2023-08-10 09:16:52.439515
3230,137,Onboarding,Signup-Login,2023-08-10 09:13:04.439515
3255,76,Onboarding,Signup-Login,2023-08-10 09:27:18.439515
3016,164,Engagement,"Used, Not Rated",2023-08-10 09:15:47.439515
3070,96,Engagement,"Used, Not Rated",2023-08-10 09:30:39.439515
3102,150,Feedback,"New Asset, No Feedback",2023-08-10 09:29:57.439515
3020,22,Feedback,Used New Asset,2023-08-10 09:23:44.439515
3066,81,Onboarding,Signup-Login,2023-08-10 09:32:00.439515
3228,46,Onboarding,Signup-Login,2023-08-10 09:27:52.439515
3073,169,Engagement,"Used, Not Rated",2023-08-10 09:19:01.439515
3142,172,Engagement,Long User Inactivity,2023-08-10 09:21:55.439515
3016,138,Onboarding,Signup-Login,2023-08-10 09:18:05.439515
3166,42,Onboarding,Signup-Login,2023-08-10 09:24:44.439515
3161,117,Onboarding,Signup-Login,2023-08-10 09:24:03.440515
3295,22,Engagement,"Used, No Feedback",2023-08-10 09:27:03.440515
3228,295,Engagement,"Used, Not Rated",2023-08-10 09:13:44.440515
3288,82,Engagement,New Assets Added,2023-08-10 09:25:38.440515
3012,51,Feedback,"New Asset, No Feedback",2023-08-10 09:26:57.440515
3167,5,Engagement,Near Top Contributor,2023-08-10 09:18:34.440515
3245,171,Feedback,Used An Asset,2023-08-10 09:21:46.440515
3297,191,Onboarding,Signup-Login,2023-08-10 09:25:51.440515
3266,136,Onboarding,Signup-Login,2023-08-10 09:29:50.440515
3013,179,Feedback,Used An Asset,2023-08-10 09:32:23.440515
3014,71,Engagement,"Used, No Feedback",2023-08-10 09:22:46.440515
3280,140,Engagement,"Used, No Feedback",2023-08-10 09:20:41.440515
3051,14,Engagement,"Used, Not Rated",2023-08-10 09:30:02.440515
3256,183,Engagement,"Used, Not Rated",2023-08-10 09:27:41.440515
3055,230,Engagement,New Assets Added,2023-08-10 09:14:09.440515
3075,220,Onboarding,Signup-Login,2023-08-10 09:28:12.440515
3291,201,Engagement,"Used, No Feedback",2023-08-10 09:21:08.440515
3021,60,Feedback,"New Asset, No Feedback",2023-08-10 09:16:19.440515
3213,57,Engagement,Long User Inactivity,2023-08-10 09:20:20.440515
3198,158,Feedback,Frequent Portal Usage,2023-08-10 09:24:22.440515
3031,222,Feedback,Negative Feedback Given,2023-08-10 09:14:52.440515
3018,126,Engagement,New Assets Added,2023-08-10 09:15:51.440515
3087,81,Feedback,Used New Asset,2023-08-10 09:22:04.440515
3252,271,Feedback,Used New Asset,2023-08-10 09:19:46.440515
3067,150,Engagement,Near Top Contributor,2023-08-10 09:25:36.440515
3160,79,Feedback,Used New Asset,2023-08-10 09:28:26.440515
3039,206,Feedback,"New Asset, No Feedback",2023-08-10 09:20:58.440515
3198,125,Engagement,"Used, Not Rated",2023-08-10 09:29:30.440515
3061,309,Onboarding,Signup-Login,2023-08-10 09:15:51.440515
3285,192,Onboarding,Signup-Login,2023-08-10 09:27:02.440515
3275,190,Feedback,Used New Asset,2023-08-10 09:21:28.440515
3052,27,Feedback,Used An Asset,2023-08-10 09:27:52.440515
3209,68,Engagement,Near Top Contributor,2023-08-10 09:20:18.440515
3026,239,Onboarding,Signup-Login,2023-08-10 09:26:08.440515
3170,266,Engagement,Near Top Contributor,2023-08-10 09:23:41.440515
3139,70,Feedback,Frequent Portal Usage,2023-08-10 09:29:24.440515
3200,74,Onboarding,Signup-Login,2023-08-10 09:29:09.440515
3062,4,Onboarding,Signup-Login,2023-08-10 09:29:52.440515
3242,304,Onboarding,Signup-Login,2023-08-10 09:18:31.440515
3222,107,Onboarding,Signup-Login,2023-08-10 09:18:14.440515
3278,77,Onboarding,Signup-Login,2023-08-10 09:14:55.440515
